Responden,Y, EAR , MAR ,MOE
1,0,0.26,0.749,2.881
1,0,0.161,0.5,3.106
1,0,0.258,0.515,1.996
1,0,0.275,0.664,2.415
1,0,0.182,0.759,4.17
1,0,0.19,0.63,3.316
1,0,0.205,0.765,3.732
1,0,0.252,0.599,2.377
1,0,0.206,0.669,3.248
1,0,0.287,0.754,2.627
1,0,0.22,0.752,3.418
1,0,0.287,0.635,2.213
1,0,0.298,0.621,2.084
1,0,0.261,0.555,2.126
1,0,0.223,0.634,2.843
1,0,0.187,0.528,2.824
1,0,0.296,0.601,2.03
1,0,0.214,0.509,2.379
1,0,0.182,0.699,3.841
1,0,0.263,0.718,2.73
1,0,0.342,0.671,1.962
1,0,0.179,0.749,4.184
1,0,0.285,0.577,2.025
1,0,0.239,0.508,2.126
1,0,0.223,0.637,2.857
1,0,0.306,0.708,2.314
1,0,0.339,0.754,2.224
1,0,0.157,0.506,3.223
1,0,0.236,0.552,2.339
1,0,0.207,0.771,3.725
1,0,0.189,0.781,4.132
1,0,0.246,0.582,2.366
1,0,0.195,0.788,4.041
1,0,0.223,0.719,3.224
1,0,0.311,0.635,2.042
1,0,0.271,0.513,1.893
1,0,0.298,0.645,2.164
1,0,0.271,0.663,2.446
1,0,0.193,0.625,3.238
1,0,0.298,0.693,2.326
1,0,0.318,0.526,1.654
1,0,0.164,0.62,3.78
1,0,0.315,0.612,1.943
1,0,0.332,0.593,1.786
1,0,0.191,0.784,4.105
1,0,0.269,0.734,2.729
1,0,0.34,0.53,1.559
1,0,0.355,0.779,2.194
1,0,0.336,0.734,2.185
1,0,0.312,0.623,1.997
1,0,0.302,0.545,1.805
1,0,0.298,0.732,2.456
1,0,0.22,0.561,2.55
1,0,0.27,0.538,1.993
1,0,0.183,0.734,4.011
1,0,0.304,0.558,1.836
1,0,0.241,0.532,2.207
1,0,0.352,0.599,1.702
1,0,0.197,0.779,3.954
1,0,0.296,0.541,1.828
1,0,0.348,0.797,2.29
1,0,0.153,0.652,4.261
1,0,0.182,0.551,3.027
1,0,0.182,0.777,4.269
1,0,0.269,0.553,2.056
1,0,0.177,0.521,2.944
1,0,0.339,0.796,2.348
1,0,0.342,0.605,1.769
1,0,0.284,0.548,1.93
1,0,0.333,0.575,1.727
1,0,0.243,0.789,3.247
1,0,0.282,0.597,2.117
1,0,0.239,0.698,2.921
1,0,0.175,0.618,3.531
1,0,0.307,0.649,2.114
1,0,0.278,0.557,2.004
1,0,0.281,0.631,2.246
1,0,0.271,0.775,2.86
1,0,0.267,0.648,2.427
1,0,0.263,0.596,2.266
1,0,0.256,0.652,2.547
1,0,0.278,0.785,2.824
1,0,0.303,0.516,1.703
1,0,0.157,0.76,4.841
1,0,0.355,0.733,2.065
1,0,0.306,0.607,1.984
1,0,0.217,0.717,3.304
1,0,0.351,0.69,1.966
1,0,0.245,0.69,2.816
1,0,0.285,0.641,2.249
1,0,0.219,0.543,2.479
1,0,0.227,0.655,2.885
1,0,0.248,0.765,3.085
1,0,0.31,0.581,1.874
1,0,0.238,0.661,2.777
1,0,0.308,0.773,2.51
1,0,0.194,0.794,4.093
1,0,0.329,0.656,1.994
1,0,0.311,0.51,1.64
1,0,0.329,0.733,2.228
1,0,0.234,0.742,3.171
1,0,0.167,0.691,4.138
1,0,0.166,0.694,4.181
1,0,0.28,0.737,2.632
1,0,0.243,0.762,3.136
1,0,0.329,0.542,1.647
1,0,0.239,0.59,2.469
1,0,0.164,0.694,4.232
1,0,0.286,0.784,2.741
1,0,0.269,0.793,2.948
1,0,0.185,0.766,4.141
1,0,0.248,0.543,2.19
1,0,0.179,0.799,4.464
1,0,0.266,0.553,2.079
1,0,0.212,0.758,3.575
1,0,0.247,0.726,2.939
1,0,0.337,0.575,1.706
1,0,0.219,0.684,3.123
1,0,0.258,0.515,1.996
1,0,0.211,0.52,2.464
1,0,0.198,0.575,2.904
1,0,0.255,0.792,3.106
1,0,0.342,0.513,1.5
1,0,0.318,0.666,2.094
1,0,0.19,0.557,2.932
1,0,0.258,0.663,2.57
1,0,0.271,0.767,2.83
1,0,0.193,0.641,3.321
1,0,0.189,0.763,4.037
1,0,0.236,0.707,2.996
1,0,0.168,0.572,3.405
1,0,0.212,0.623,2.939
1,0,0.177,0.661,3.734
1,0,0.165,0.776,4.703
1,0,0.305,0.713,2.338
1,0,0.252,0.58,2.302
1,0,0.325,0.772,2.375
1,0,0.232,0.533,2.297
1,0,0.258,0.64,2.481
1,0,0.331,0.622,1.879
1,0,0.337,0.546,1.62
1,0,0.171,0.607,3.55
1,0,0.209,0.639,3.057
1,0,0.304,0.571,1.878
1,0,0.297,0.647,2.178
1,0,0.3,0.598,1.993
1,0,0.209,0.715,3.421
1,0,0.325,0.796,2.449
1,0,0.337,0.647,1.92
1,0,0.35,0.55,1.571
1,0,0.317,0.778,2.454
1,0,0.353,0.713,2.02
1,0,0.162,0.501,3.093
1,0,0.2,0.785,3.925
1,0,0.164,0.696,4.244
1,0,0.23,0.606,2.635
1,0,0.262,0.593,2.263
1,0,0.329,0.769,2.337
1,0,0.33,0.571,1.73
1,0,0.306,0.735,2.402
1,0,0.298,0.785,2.634
1,0,0.238,0.5,2.101
1,0,0.332,0.739,2.226
1,0,0.354,0.609,1.72
1,0,0.307,0.686,2.235
1,0,0.247,0.772,3.126
1,0,0.266,0.558,2.098
1,0,0.217,0.548,2.525
1,0,0.273,0.76,2.784
1,0,0.327,0.561,1.716
1,0,0.174,0.73,4.195
1,0,0.308,0.685,2.224
1,0,0.229,0.59,2.576
1,0,0.212,0.788,3.717
1,0,0.275,0.701,2.549
1,0,0.22,0.669,3.041
1,0,0.304,0.674,2.217
1,0,0.234,0.516,2.205
1,0,0.191,0.687,3.597
1,0,0.182,0.545,2.995
1,0,0.279,0.523,1.875
1,0,0.304,0.722,2.375
1,0,0.186,0.651,3.5
1,0,0.265,0.668,2.521
1,0,0.244,0.598,2.451
1,0,0.298,0.749,2.513
1,0,0.169,0.582,3.444
1,0,0.33,0.629,1.906
1,0,0.202,0.571,2.827
1,0,0.316,0.621,1.965
1,0,0.223,0.688,3.085
1,0,0.22,0.728,3.309
1,0,0.34,0.707,2.079
1,0,0.25,0.656,2.624
1,0,0.241,0.511,2.12
1,0,0.309,0.647,2.094
1,0,0.164,0.651,3.97
1,0,0.326,0.769,2.359
1,0,0.235,0.72,3.064
1,0,0.303,0.575,1.898
1,0,0.182,0.762,4.187
1,0,0.269,0.657,2.442
1,0,0.195,0.762,3.908
1,0,0.232,0.574,2.474
1,0,0.19,0.551,2.9
1,0,0.24,0.592,2.467
1,0,0.317,0.741,2.338
1,0,0.35,0.587,1.677
1,0,0.199,0.713,3.583
1,0,0.175,0.782,4.469
1,0,0.342,0.669,1.956
1,0,0.285,0.737,2.586
1,0,0.157,0.569,3.624
1,0,0.207,0.659,3.184
1,0,0.309,0.666,2.155
1,0,0.342,0.733,2.143
1,0,0.342,0.599,1.751
1,0,0.198,0.567,2.864
1,0,0.32,0.563,1.759
1,0,0.289,0.749,2.592
1,0,0.265,0.793,2.992
1,0,0.304,0.506,1.664
1,0,0.293,0.685,2.338
1,0,0.28,0.667,2.382
1,0,0.293,0.587,2.003
1,0,0.198,0.626,3.162
1,0,0.169,0.678,4.012
1,0,0.261,0.781,2.992
1,0,0.347,0.652,1.879
1,0,0.243,0.56,2.305
1,0,0.327,0.747,2.284
1,0,0.173,0.596,3.445
1,0,0.158,0.683,4.323
1,0,0.244,0.542,2.221
1,0,0.287,0.631,2.199
1,0,0.225,0.763,3.391
1,0,0.212,0.665,3.137
1,0,0.223,0.708,3.175
1,0,0.23,0.549,2.387
1,0,0.31,0.671,2.165
1,0,0.203,0.712,3.507
1,0,0.208,0.562,2.702
1,0,0.315,0.668,2.121
1,0,0.249,0.706,2.835
1,0,0.333,0.626,1.88
1,0,0.348,0.748,2.149
1,0,0.252,0.64,2.54
1,0,0.153,0.616,4.026
1,0,0.174,0.564,3.241
1,0,0.253,0.746,2.949
1,0,0.252,0.735,2.917
1,0,0.254,0.584,2.299
1,0,0.346,0.519,1.5
1,0,0.286,0.692,2.42
1,0,0.155,0.705,4.548
1,0,0.2,0.79,3.95
1,0,0.233,0.651,2.794
1,0,0.279,0.798,2.86
1,0,0.216,0.578,2.676
1,0,0.2,0.657,3.285
1,0,0.204,0.712,3.49
1,0,0.293,0.501,1.71
1,0,0.173,0.648,3.746
1,0,0.212,0.617,2.91
1,0,0.257,0.614,2.389
1,0,0.321,0.64,1.994
1,0,0.282,0.502,1.78
1,0,0.211,0.513,2.431
1,0,0.323,0.569,1.762
1,0,0.298,0.653,2.191
1,0,0.321,0.646,2.012
1,0,0.221,0.508,2.299
1,0,0.353,0.526,1.49
1,0,0.201,0.725,3.607
1,0,0.158,0.651,4.12
1,0,0.192,0.527,2.745
1,0,0.236,0.513,2.174
1,0,0.304,0.589,1.938
1,0,0.336,0.576,1.714
1,0,0.162,0.533,3.29
1,0,0.204,0.771,3.779
1,0,0.224,0.53,2.366
1,0,0.236,0.513,2.174
1,0,0.279,0.788,2.824
1,0,0.211,0.56,2.654
1,0,0.256,0.756,2.953
1,0,0.348,0.581,1.67
1,0,0.294,0.731,2.486
1,0,0.283,0.766,2.707
1,0,0.178,0.506,2.843
1,0,0.331,0.662,2
1,0,0.247,0.699,2.83
1,0,0.191,0.733,3.838
1,0,0.237,0.629,2.654
1,0,0.339,0.515,1.519
1,0,0.209,0.683,3.268
1,0,0.191,0.791,4.141
1,0,0.164,0.726,4.427
1,0,0.214,0.547,2.556
1,0,0.158,0.793,5.019
1,0,0.174,0.684,3.931
1,0,0.257,0.509,1.981
1,0,0.254,0.753,2.965
1,0,0.338,0.555,1.642
1,0,0.334,0.618,1.85
1,0,0.191,0.535,2.801
1,0,0.306,0.743,2.428
1,0,0.209,0.51,2.44
1,0,0.21,0.756,3.6
1,0,0.339,0.725,2.139
1,0,0.285,0.67,2.351
1,0,0.325,0.664,2.043
1,0,0.295,0.666,2.258
1,0,0.18,0.524,2.911
1,0,0.289,0.646,2.235
1,0,0.234,0.733,3.132
1,0,0.225,0.674,2.996
1,0,0.16,0.587,3.669
1,0,0.183,0.588,3.213
1,0,0.193,0.667,3.456
1,0,0.189,0.777,4.111
1,0,0.319,0.751,2.354
1,0,0.285,0.637,2.235
1,0,0.182,0.726,3.989
1,0,0.307,0.723,2.355
1,0,0.266,0.501,1.883
1,0,0.295,0.783,2.654
1,0,0.182,0.752,4.132
1,0,0.21,0.749,3.567
1,0,0.35,0.503,1.437
1,0,0.243,0.681,2.802
1,0,0.235,0.74,3.149
1,0,0.193,0.717,3.715
1,0,0.234,0.585,2.5
1,0,0.323,0.505,1.563
1,0,0.153,0.619,4.046
1,0,0.168,0.689,4.101
1,0,0.261,0.625,2.395
1,0,0.322,0.618,1.919
1,0,0.312,0.607,1.946
1,0,0.16,0.633,3.956
1,0,0.188,0.729,3.878
1,0,0.267,0.553,2.071
1,0,0.222,0.621,2.797
1,0,0.202,0.687,3.401
1,0,0.158,0.774,4.899
1,0,0.293,0.661,2.256
1,0,0.208,0.545,2.62
1,0,0.338,0.64,1.893
1,0,0.303,0.766,2.528
1,0,0.215,0.583,2.712
1,0,0.228,0.744,3.263
1,0,0.346,0.517,1.494
1,0,0.22,0.794,3.609
1,0,0.179,0.791,4.419
1,0,0.17,0.532,3.129
1,0,0.161,0.739,4.59
1,0,0.161,0.583,3.621
1,0,0.29,0.6,2.069
1,0,0.314,0.695,2.213
1,0,0.263,0.669,2.544
1,0,0.224,0.7,3.125
1,0,0.269,0.567,2.108
1,0,0.299,0.757,2.532
1,0,0.317,0.741,2.338
1,0,0.229,0.605,2.642
1,0,0.271,0.575,2.122
1,0,0.227,0.592,2.608
1,0,0.264,0.764,2.894
1,0,0.229,0.553,2.415
1,0,0.195,0.633,3.246
1,0,0.326,0.546,1.675
1,0,0.35,0.744,2.126
1,0,0.216,0.597,2.764
1,0,0.207,0.544,2.628
1,0,0.33,0.555,1.682
1,0,0.236,0.631,2.674
1,0,0.331,0.766,2.314
1,0,0.325,0.71,2.185
1,0,0.182,0.789,4.335
1,0,0.281,0.55,1.957
1,0,0.217,0.645,2.972
1,0,0.173,0.706,4.081
1,0,0.3,0.737,2.457
1,0,0.189,0.689,3.646
1,0,0.345,0.539,1.562
1,0,0.295,0.606,2.054
1,0,0.192,0.569,2.964
1,0,0.264,0.618,2.341
1,0,0.24,0.78,3.25
1,0,0.201,0.711,3.537
1,0,0.297,0.776,2.613
1,0,0.339,0.787,2.322
1,0,0.31,0.751,2.423
1,0,0.252,0.56,2.222
1,0,0.261,0.688,2.636
1,0,0.274,0.79,2.883
1,0,0.315,0.727,2.308
1,0,0.252,0.69,2.738
1,0,0.248,0.71,2.863
1,0,0.353,0.643,1.822
1,0,0.157,0.527,3.357
1,0,0.174,0.643,3.695
1,0,0.216,0.732,3.389
1,0,0.276,0.617,2.236
1,0,0.222,0.647,2.914
1,0,0.275,0.756,2.749
1,0,0.231,0.797,3.45
1,0,0.248,0.54,2.177
1,0,0.237,0.674,2.844
1,0,0.214,0.598,2.794
1,0,0.322,0.559,1.736
1,0,0.213,0.556,2.61
1,0,0.335,0.536,1.6
1,0,0.26,0.528,2.031
1,0,0.221,0.589,2.665
1,0,0.21,0.593,2.824
1,0,0.207,0.666,3.217
1,0,0.245,0.556,2.269
1,0,0.289,0.508,1.758
1,0,0.17,0.754,4.435
1,0,0.231,0.587,2.541
1,0,0.28,0.643,2.296
1,0,0.246,0.791,3.215
1,0,0.305,0.697,2.285
1,0,0.228,0.573,2.513
1,0,0.308,0.531,1.724
1,0,0.331,0.637,1.924
1,0,0.172,0.573,3.331
1,0,0.153,0.561,3.667
1,0,0.315,0.587,1.863
1,0,0.348,0.786,2.259
1,0,0.221,0.555,2.511
1,0,0.188,0.636,3.383
1,0,0.23,0.758,3.296
1,0,0.243,0.563,2.317
1,0,0.214,0.704,3.29
1,0,0.301,0.602,2
1,0,0.169,0.58,3.432
1,0,0.222,0.674,3.036
1,0,0.253,0.781,3.087
1,0,0.297,0.662,2.229
1,0,0.159,0.602,3.786
1,0,0.183,0.623,3.404
1,0,0.187,0.792,4.235
1,0,0.167,0.738,4.419
1,0,0.238,0.757,3.181
1,0,0.34,0.641,1.885
1,0,0.258,0.551,2.136
1,0,0.19,0.739,3.889
1,0,0.187,0.685,3.663
1,0,0.232,0.771,3.323
1,0,0.184,0.706,3.837
1,0,0.352,0.703,1.997
1,0,0.224,0.699,3.121
1,0,0.216,0.634,2.935
1,0,0.264,0.556,2.106
1,0,0.249,0.766,3.076
1,0,0.314,0.633,2.016
1,0,0.304,0.762,2.507
1,0,0.277,0.708,2.556
1,0,0.321,0.543,1.692
1,0,0.352,0.598,1.699
1,0,0.197,0.768,3.898
1,0,0.194,0.773,3.985
1,0,0.345,0.706,2.046
1,0,0.309,0.594,1.922
1,0,0.157,0.518,3.299
1,0,0.179,0.515,2.877
1,0,0.167,0.541,3.24
1,0,0.177,0.623,3.52
1,0,0.307,0.51,1.661
1,0,0.268,0.773,2.884
1,0,0.163,0.665,4.08
1,0,0.346,0.739,2.136
1,0,0.24,0.548,2.283
1,0,0.171,0.727,4.251
1,0,0.178,0.629,3.534
1,0,0.228,0.572,2.509
1,0,0.236,0.756,3.203
1,0,0.212,0.741,3.495
1,0,0.167,0.675,4.042
1,0,0.261,0.572,2.192
1,0,0.268,0.585,2.183
1,0,0.352,0.798,2.267
1,0,0.183,0.682,3.727
1,0,0.312,0.625,2.003
1,0,0.294,0.514,1.748
1,0,0.304,0.542,1.783
1,0,0.179,0.581,3.246
1,0,0.227,0.598,2.634
1,0,0.318,0.674,2.119
1,0,0.154,0.768,4.987
1,0,0.339,0.665,1.962
1,0,0.291,0.759,2.608
1,0,0.305,0.689,2.259
1,0,0.306,0.726,2.373
1,0,0.181,0.631,3.486
1,0,0.223,0.736,3.3
1,0,0.335,0.72,2.149
1,0,0.191,0.708,3.707
1,0,0.188,0.649,3.452
1,0,0.296,0.589,1.99
1,0,0.329,0.724,2.201
1,0,0.297,0.595,2.003
1,0,0.313,0.608,1.942
1,0,0.152,0.725,4.77
1,0,0.245,0.761,3.106
1,0,0.248,0.665,2.681
1,0,0.178,0.546,3.067
1,0,0.336,0.74,2.202
1,0,0.341,0.529,1.551
1,0,0.2,0.655,3.275
1,0,0.297,0.707,2.38
1,0,0.296,0.722,2.439
1,0,0.32,0.541,1.691
1,0,0.233,0.509,2.185
1,0,0.21,0.654,3.114
1,0,0.184,0.776,4.217
1,0,0.195,0.695,3.564
1,0,0.322,0.741,2.301
1,0,0.212,0.577,2.722
1,0,0.342,0.738,2.158
1,0,0.243,0.683,2.811
1,0,0.199,0.645,3.241
1,0,0.275,0.643,2.338
1,0,0.187,0.675,3.61
1,0,0.153,0.67,4.379
1,0,0.246,0.501,2.037
1,0,0.257,0.528,2.054
1,0,0.188,0.777,4.133
1,0,0.271,0.512,1.889
1,0,0.247,0.783,3.17
1,0,0.348,0.625,1.796
1,0,0.323,0.635,1.966
1,0,0.169,0.712,4.213
1,0,0.155,0.734,4.735
1,0,0.222,0.737,3.32
1,0,0.319,0.797,2.498
1,0,0.289,0.651,2.253
1,0,0.285,0.7,2.456
1,0,0.278,0.7,2.518
1,0,0.194,0.718,3.701
1,0,0.185,0.619,3.346
1,0,0.314,0.768,2.446
1,0,0.167,0.624,3.737
1,0,0.252,0.503,1.996
1,0,0.248,0.556,2.242
1,0,0.202,0.7,3.465
1,0,0.344,0.746,2.169
1,0,0.314,0.667,2.124
1,0,0.308,0.613,1.99
1,0,0.242,0.531,2.194
1,0,0.313,0.655,2.093
1,0,0.193,0.75,3.886
1,0,0.246,0.748,3.041
1,0,0.277,0.524,1.892
1,0,0.222,0.6,2.703
1,0,0.236,0.784,3.322
1,0,0.21,0.621,2.957
1,0,0.203,0.796,3.921
1,0,0.337,0.665,1.973
1,0,0.187,0.638,3.412
1,0,0.233,0.676,2.901
1,0,0.226,0.765,3.385
1,0,0.222,0.631,2.842
1,0,0.329,0.79,2.401
1,0,0.209,0.629,3.01
1,0,0.31,0.704,2.271
1,0,0.23,0.722,3.139
1,0,0.254,0.552,2.173
1,0,0.203,0.697,3.433
1,0,0.294,0.745,2.534
1,0,0.283,0.644,2.276
1,0,0.29,0.688,2.372
1,0,0.333,0.548,1.646
1,0,0.256,0.551,2.152
1,0,0.187,0.66,3.529
1,0,0.201,0.702,3.493
1,0,0.174,0.596,3.425
1,0,0.221,0.552,2.498
1,0,0.166,0.69,4.157
1,0,0.25,0.646,2.584
1,0,0.324,0.52,1.605
1,0,0.281,0.557,1.982
1,0,0.309,0.716,2.317
1,0,0.319,0.71,2.226
1,0,0.19,0.527,2.774
1,0,0.256,0.51,1.992
1,0,0.201,0.653,3.249
1,0,0.315,0.603,1.914
1,0,0.202,0.546,2.703
1,0,0.158,0.505,3.196
1,0,0.349,0.699,2.003
1,0,0.342,0.754,2.205
1,0,0.209,0.789,3.775
1,0,0.186,0.532,2.86
1,0,0.216,0.735,3.403
1,0,0.334,0.724,2.168
1,0,0.202,0.797,3.946
1,0,0.211,0.729,3.455
1,0,0.309,0.626,2.026
1,0,0.335,0.586,1.749
1,0,0.262,0.596,2.275
1,0,0.335,0.776,2.316
1,0,0.203,0.65,3.202
1,0,0.164,0.597,3.64
1,0,0.226,0.787,3.482
1,0,0.161,0.568,3.528
1,0,0.25,0.641,2.564
1,0,0.351,0.515,1.467
1,0,0.195,0.664,3.405
1,0,0.237,0.637,2.688
1,0,0.344,0.578,1.68
1,0,0.279,0.549,1.968
1,0,0.326,0.66,2.025
1,0,0.215,0.652,3.033
1,0,0.276,0.782,2.833
1,0,0.261,0.652,2.498
1,0,0.202,0.525,2.599
1,0,0.327,0.638,1.951
1,0,0.33,0.541,1.639
1,0,0.245,0.503,2.053
1,0,0.318,0.751,2.362
1,0,0.328,0.557,1.698
1,0,0.198,0.522,2.636
1,0,0.278,0.703,2.529
1,0,0.333,0.639,1.919
1,0,0.329,0.706,2.146
1,0,0.26,0.738,2.838
1,0,0.225,0.625,2.778
1,0,0.318,0.504,1.585
1,0,0.31,0.575,1.855
1,0,0.266,0.54,2.03
1,0,0.184,0.508,2.761
1,0,0.27,0.745,2.759
1,0,0.213,0.781,3.667
1,0,0.337,0.504,1.496
1,0,0.213,0.741,3.479
1,0,0.179,0.753,4.207
1,0,0.291,0.795,2.732
1,0,0.235,0.557,2.37
1,0,0.246,0.798,3.244
1,0,0.328,0.515,1.57
1,0,0.296,0.533,1.801
1,0,0.2,0.621,3.105
1,0,0.18,0.623,3.461
1,0,0.239,0.719,3.008
1,0,0.229,0.794,3.467
1,0,0.304,0.529,1.74
1,0,0.317,0.629,1.984
1,0,0.215,0.598,2.781
1,0,0.155,0.784,5.058
1,0,0.212,0.763,3.599
1,0,0.215,0.68,3.163
1,0,0.205,0.551,2.688
1,0,0.161,0.583,3.621
1,0,0.249,0.571,2.293
1,0,0.345,0.714,2.07
1,0,0.244,0.665,2.725
1,0,0.33,0.594,1.8
1,0,0.18,0.615,3.417
1,0,0.155,0.557,3.594
1,0,0.257,0.784,3.051
1,0,0.174,0.549,3.155
1,0,0.239,0.795,3.326
1,0,0.214,0.612,2.86
1,0,0.244,0.737,3.02
1,0,0.181,0.557,3.077
1,0,0.159,0.74,4.654
1,0,0.346,0.586,1.694
1,0,0.212,0.786,3.708
1,0,0.199,0.575,2.889
1,0,0.161,0.569,3.534
1,0,0.336,0.695,2.068
1,0,0.221,0.623,2.819
1,0,0.242,0.588,2.43
1,0,0.323,0.563,1.743
1,0,0.335,0.509,1.519
1,0,0.302,0.681,2.255
1,0,0.334,0.605,1.811
1,0,0.237,0.8,3.376
1,0,0.292,0.725,2.483
1,0,0.293,0.706,2.41
1,0,0.281,0.504,1.794
1,0,0.336,0.742,2.208
1,0,0.249,0.524,2.104
1,0,0.276,0.696,2.522
1,0,0.189,0.755,3.995
1,0,0.283,0.508,1.795
1,0,0.292,0.548,1.877
1,0,0.183,0.701,3.831
1,0,0.346,0.717,2.072
1,0,0.254,0.662,2.606
1,0,0.167,0.516,3.09
1,0,0.202,0.688,3.406
1,0,0.228,0.561,2.461
1,0,0.336,0.563,1.676
1,0,0.16,0.548,3.425
1,0,0.173,0.603,3.486
1,0,0.179,0.552,3.084
1,0,0.171,0.602,3.52
1,0,0.26,0.792,3.046
1,0,0.35,0.511,1.46
1,0,0.347,0.783,2.256
1,0,0.354,0.691,1.952
1,0,0.287,0.552,1.923
1,0,0.279,0.726,2.602
1,0,0.338,0.701,2.074
1,0,0.256,0.708,2.766
1,0,0.154,0.531,3.448
1,0,0.161,0.798,4.957
1,0,0.228,0.769,3.373
1,0,0.337,0.73,2.166
1,0,0.299,0.693,2.318
1,0,0.177,0.559,3.158
1,0,0.175,0.533,3.046
1,0,0.28,0.587,2.096
1,0,0.188,0.715,3.803
1,0,0.178,0.784,4.404
1,0,0.171,0.737,4.31
1,0,0.274,0.57,2.08
1,0,0.342,0.709,2.073
1,0,0.256,0.774,3.023
1,0,0.207,0.567,2.739
1,0,0.167,0.583,3.491
1,0,0.265,0.536,2.023
1,0,0.264,0.788,2.985
1,0,0.173,0.627,3.624
1,0,0.28,0.59,2.107
1,0,0.262,0.759,2.897
1,0,0.195,0.546,2.8
1,0,0.225,0.796,3.538
1,0,0.347,0.575,1.657
1,0,0.225,0.649,2.884
1,0,0.245,0.515,2.102
1,0,0.291,0.633,2.175
1,0,0.287,0.506,1.763
1,0,0.205,0.683,3.332
1,0,0.172,0.603,3.506
1,0,0.212,0.525,2.476
1,0,0.153,0.682,4.458
1,0,0.223,0.741,3.323
1,0,0.234,0.673,2.876
1,0,0.169,0.505,2.988
1,0,0.318,0.585,1.84
1,0,0.292,0.647,2.216
1,0,0.351,0.616,1.755
1,0,0.304,0.664,2.184
1,0,0.228,0.782,3.43
1,0,0.279,0.588,2.108
1,0,0.201,0.583,2.9
1,0,0.193,0.781,4.047
1,0,0.18,0.664,3.689
1,0,0.345,0.748,2.168
1,0,0.199,0.777,3.905
1,0,0.215,0.719,3.344
1,0,0.304,0.591,1.944
1,0,0.285,0.546,1.916
1,0,0.169,0.523,3.095
1,0,0.223,0.656,2.942
1,0,0.189,0.652,3.45
1,0,0.315,0.777,2.467
1,0,0.268,0.556,2.075
1,0,0.238,0.56,2.353
1,0,0.326,0.549,1.684
1,0,0.355,0.679,1.913
1,0,0.22,0.786,3.573
1,0,0.223,0.769,3.448
1,0,0.273,0.535,1.96
1,0,0.172,0.656,3.814
1,0,0.24,0.745,3.104
1,0,0.313,0.643,2.054
1,0,0.302,0.646,2.139
1,0,0.201,0.557,2.771
1,0,0.348,0.733,2.106
1,0,0.341,0.603,1.768
1,0,0.271,0.681,2.513
1,0,0.198,0.664,3.354
1,0,0.173,0.666,3.85
1,0,0.182,0.534,2.934
1,0,0.274,0.724,2.642
1,0,0.335,0.511,1.525
1,0,0.325,0.61,1.877
1,0,0.327,0.566,1.731
1,0,0.268,0.771,2.877
1,0,0.158,0.558,3.532
1,0,0.156,0.731,4.686
1,0,0.184,0.763,4.147
1,0,0.218,0.716,3.284
1,0,0.161,0.632,3.925
1,0,0.318,0.538,1.692
1,0,0.22,0.536,2.436
1,0,0.225,0.673,2.991
1,0,0.272,0.611,2.246
1,0,0.243,0.695,2.86
1,0,0.269,0.695,2.584
1,0,0.332,0.731,2.202
1,0,0.289,0.594,2.055
1,0,0.189,0.549,2.905
1,0,0.316,0.618,1.956
1,0,0.339,0.721,2.127
1,0,0.258,0.523,2.027
1,0,0.299,0.622,2.08
1,0,0.174,0.762,4.379
1,0,0.28,0.614,2.193
1,0,0.246,0.568,2.309
1,0,0.347,0.517,1.49
1,0,0.207,0.69,3.333
1,0,0.155,0.735,4.742
1,0,0.236,0.503,2.131
1,0,0.283,0.606,2.141
1,0,0.274,0.646,2.358
1,0,0.323,0.62,1.92
1,0,0.196,0.587,2.995
1,0,0.298,0.652,2.188
1,0,0.25,0.568,2.272
1,0,0.262,0.688,2.626
1,0,0.278,0.568,2.043
1,0,0.198,0.546,2.758
1,0,0.223,0.767,3.439
1,0,0.156,0.554,3.551
1,0,0.337,0.679,2.015
1,0,0.226,0.566,2.504
1,0,0.162,0.702,4.333
1,0,0.324,0.74,2.284
1,0,0.165,0.764,4.63
1,0,0.343,0.607,1.77
1,0,0.171,0.729,4.263
1,0,0.35,0.565,1.614
1,0,0.227,0.734,3.233
1,0,0.299,0.66,2.207
1,0,0.301,0.538,1.787
1,0,0.316,0.669,2.117
1,0,0.254,0.618,2.433
1,0,0.161,0.571,3.547
1,0,0.334,0.699,2.093
1,0,0.258,0.731,2.833
1,0,0.172,0.706,4.105
1,0,0.225,0.651,2.893
1,0,0.18,0.563,3.128
1,0,0.296,0.691,2.334
1,0,0.189,0.68,3.598
1,0,0.346,0.519,1.5
1,0,0.175,0.541,3.091
1,0,0.333,0.62,1.862
1,0,0.306,0.72,2.353
1,0,0.347,0.702,2.023
1,0,0.299,0.637,2.13
1,0,0.348,0.8,2.299
1,0,0.296,0.682,2.304
1,0,0.224,0.61,2.723
1,0,0.349,0.786,2.252
1,0,0.346,0.515,1.488
1,0,0.335,0.597,1.782
1,0,0.252,0.65,2.579
1,0,0.19,0.613,3.226
1,0,0.157,0.618,3.936
1,0,0.288,0.527,1.83
1,0,0.175,0.668,3.817
1,0,0.296,0.549,1.855
1,0,0.174,0.539,3.098
1,0,0.258,0.626,2.426
1,0,0.173,0.503,2.908
1,0,0.264,0.673,2.549
1,0,0.262,0.706,2.695
1,0,0.243,0.786,3.235
1,0,0.219,0.728,3.324
1,0,0.248,0.656,2.645
1,0,0.247,0.506,2.049
1,0,0.232,0.523,2.254
1,0,0.192,0.583,3.036
1,0,0.317,0.52,1.64
1,0,0.317,0.728,2.297
